产品编码,产品名称,产品参数,产品类型,价格,平均得分,好评率,差评率,好评数,中评数,差评数,追评数
sku_id,name,parameters2,brand,price,average_score,good_rate,poor_rate,good_count,general_count,poor_count,after_count
15652240764,浙江人文大讲堂靠前2辑 浙江省社会科学界联合会钱江晚报编 社会科学 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""浙江工商大学出版社""]},""ISBN：9787517820789"",""商品编码：15652240764"",""开本：16开"",""出版时间：2017-03-01"",""页数：158"",""字数：136000""]",图书,23.8,5,1,0,0,0,0,0
1027598819,名医面对面 不得不关注的50个健康话题 浙江电视台钱江都市频道组编 健身与保健家庭与育儿,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""浙江科学技术出版社""]},""ISBN：9787534144714"",""商品编码：1027598819"",""开本：16开"",""出版时间：2012-05-01"",""页数：187"",""字数：185000""]",图书,13,5,1,0,0,0,0,0
15257849965,"当时忍住就好了 肯 林德纳,钱峰","[{""店铺： "":""南源图书专营店""},{""出版社：\n                    "":[""中国友谊出版公司""]},""ISBN：9787505732391"",""商品编码：15257849965"",""包装：平装-胶订"",""出版时间：2013-12-01""]",图书,27.8,5,1,0,0,0,0,0
27129256678,动物病理(钱峰) 9787122125330 化学工业出版社,"[{""店铺： "":""北京文博宏图图书专营店""},{""出版社：\n                    "":[""化学工业出版社""]},""ISBN：9787122125330"",""商品编码：27129256678"",""包装：平装"",""出版时间：2012-05-01""]",图书,15.6,5,1,0,0,0,0,0
15954425311,"正版 触摸得到的文脉 浙江省档案馆,钱江晚报 红旗出版社","[{""店铺： "":""墨砚聚客图书专营店""},{""出版社：\n                    "":[""红旗出版社""]},""ISBN：9787505129580"",""商品编码：15954425311"",""包装：平装"",""出版时间：2015-01-01""]",图书,22.7,5,1,0,0,0,0,0
26830410694,钱江女人,"[{""店铺： "":""巧艺图书专营店""},{""出版社：\n                    "":[""中国文联出版社""]},""ISBN：9787519020217"",""商品编码：26830410694"",""包装：平装-胶订"",""出版时间：2017-01-01""]",图书,30.7,5,1,0,0,0,0,0
27222360651,1978：留学改变人生——中国改革开放首批赴美留学生纪实 钱江,"[{""店铺： "":""品读天下出版物专营店""},{""出版社：\n                    "":[""四川人民出版社""]},""ISBN：9787220100505"",""商品编码：27222360651"",""包装：平装-胶订"",""出版时间：2017-05-01""]",图书,43.5,5,1,0,0,0,0,0
22397121710,【后浪直营】中国社会经济史讲稿 钱穆先生讲述作品,"[{""店铺： "":""后浪出版公司官方旗舰店""},{""出版社：\n                    "":[""北京联合出版公司""]},""ISBN：9787550268586"",""商品编码：22397121710"",""品牌："",""包装：平装"",""开本：16开"",""出版时间：2016-02-01"",""用纸：胶版纸"",""页数：128"",""字数：99000"",""正文语种：中文""]",图书,28.6,5,1,0,30,0,0,0
12260977,钱穆先生著作系列（简体精装版）：读史随劄,"[{""出版社：\n                    "":""九州出版社""},{""ISBN：9787510826146"":[]},""版次：1"",""商品编码：12260977"",""包装：精装"",""开本：32"",""出版时间：2017-09-01"",""用纸：胶版纸"",""页数：163"",""字数：110000""]",图书,26.3,5,0.996,0.001,4200,10,8,7
15682356393,包邮 中国经济史 社会科学 经济 经济史 历史 中国史 中国社会经济史 中国古代农业经济,"[{""店铺： "":""弗洛拉图书专营店""},{""出版社：\n                    "":[""北京联合出版公司""]},""ISBN：9787550219588"",""商品编码：15682356393"",""包装：平装"",""开本：12k"",""出版时间：2014-01-01""]",图书,30.9,5,1,0,6,0,0,0
23963733000,中华文化十二讲,"[{""店铺： "":""闻知图书专营店""},{""出版社：\n                    "":[""九州出版社""]},""ISBN：9787510809811"",""商品编码：23963733000"",""出版时间：2011-07-01""]",图书,19.9,4,0.667,0,2,1,0,0
30391270,中国近代史,[],数字内容,7,5,1,0,7,0,0,0
13517963374,"锦竹告白三部曲第二季全三册 如若有你,一世欢喜+让我爱你,不论朝夕+若你不弃,执手相依","[{""店铺： "":""大周图书专营店""},{""出版社：\n                    "":[""湖南人民出版社""]},""ISBN：9787543871687"",""商品编码：13517963374""]",图书,60.3,5,0.968,0.032,30,0,1,0
19521996176,[正版二手] 让我爱你，永远为期 锦竹  9787543886728,"[{""店铺： "":""宝征图书专营店""},{""出版社：\n                    "":[""湖南人民出版社""]},""ISBN：9787543886728"",""商品编码：19521996176"",""包装：平装"",""出版时间：2014-09-01""]",图书,9.8,5,1,0,0,0,0,0
30330898,让我爱你，不论朝夕,[],数字内容,0.99,5,1,0,10,0,0,0
27044640614,一笑醉天下 锦竹,"[{""店铺： "":""读者科技图书专营店""},{""出版社：\n                    "":[""北方文艺出版社""]},""ISBN：9787531732136"",""商品编码：27044640614"",""包装：平装"",""出版时间：2014-03-01""]",图书,13.7,5,1,0,0,0,0,0
26789689423,谨以此生献给你 锦竹,"[{""店铺： "":""典则俊雅图书专营店""},{""出版社：\n                    "":[""百花洲文艺出版社""]},""ISBN：9787550020085"",""商品编码：26789689423"",""包装：平装-胶订"",""出版时间：2016-12-01""]",图书,20.8,5,1,0,0,0,0,0
1549115723,旅游英语这句话 应急好用! 闫欢,"[{""店铺： "":""湖北新华书店图书专营店""},{""出版社：\n                    "":[""中国宇航出版社""]},""ISBN：9787515906157"",""商品编码：1549115723"",""包装：平装"",""出版时间：2014-03-01""]",图书,19.4,5,1,0,0,0,0,0
26832211589,你是我的药 锦竹,"[{""店铺： "":""典则俊雅图书专营店""},{""出版社：\n                    "":[""中国电影出版社""]},""ISBN：9787106045029"",""商品编码：26832211589"",""包装：平装"",""出版时间：2016-08-01""]",图书,20.8,5,1,0,0,0,0,0
12276021,积极网络舆论引导论,"[{""出版社：\n                    "":""中国社会科学出版社""},{""ISBN：9787520300995"":[]},""版次：1"",""商品编码：12276021"",""包装：平装"",""开本：16"",""出版时间：2017-06-01"",""用纸：胶版纸""]",图书,81.7,5,1,0,9,0,0,0
23785048573,"金融拾贝 闫先东,叶欢 中国财政经济出版社一","[{""店铺： "":""杰城图书专营店""},{""出版社：\n                    "":[""中国财政经济出版社一""]},""ISBN：9787509576526"",""商品编码：23785048573"",""包装：平装-胶订"",""出版时间：2017-11-01""]",图书,49.8,5,1,0,0,0,0,0
11434001,旅游英语这句话，应急最好用！（赠英语外教纯正发音音频下载）,"[{""出版社：\n                    "":""中国宇航出版社""},{""ISBN：9787515906157"":[]},""版次：1"",""商品编码：11434001"",""包装：平装"",""丛书名：\n            "",""\n      ，    "",""\n  "",""开本：64开"",""出版时间：2014-03-01"",""用纸：胶版纸"",""页数：416"",""套装数量：4"",""字数：191000"",""正文语种：英文，中文"",""附件：英语外教纯正发音音频下载""]",图书,17.3,5,0.984,0,100,2,0,0
25941507735,旅游英语这句话 应急好用! 超实用的应急口袋书，词汇 句型 音标 谐音四合一，一查就有一看,"[{""店铺： "":""诺鼎言图书专营店""},{""出版社：\n                    "":[""中国宇航出版社""]},""ISBN：9787515906157"",""商品编码：25941507735"",""包装：平装-胶订"",""出版时间：2014-03-01""]",图书,16.8,5,1,0,0,0,0,0
14981954911,液压与气压传动简明教程 王莺王萌萌闫芳主编 大中专教材教辅 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""西北工业大学出版社""]},""ISBN：9787561253137"",""商品编码：14981954911"",""开本：16开"",""出版时间：2017-04-01"",""页数：232"",""字数：362000""]",图书,35.1,5,1,0,0,0,0,0
21128993620,区块链项目开发指南 区块链项目开发技术指南教程书籍,"[{""店铺： "":""蓝墨水图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111584001"",""商品编码：21128993620"",""出版时间：2017-12-01""]",图书,42.2,5,1,0,6,0,0,0
26929222472,正版书籍微波电路与天线习题详解(第2版) 9787568406352 江苏大学出版社 闫述,"[{""店铺： "":""易读斋图书专营店""},{""出版社：\n                    "":[""江苏大学出版社""]},""ISBN：9787568406352"",""商品编码：26929222472"",""包装：平装-胶订"",""出版时间：2017-12-01""]",图书,15.2,5,1,0,0,0,0,0
14981953962,液压与气压传动简明教程,"[{""店铺： "":""文轩网少儿专营店""},{""出版社：\n                    "":[""西北工业大学出版社""]},""ISBN：9787561253137"",""商品编码：14981953962"",""开本：16开"",""出版时间：2017-04-01"",""页数：232"",""字数：362000""]",图书,36.9,5,1,0,0,0,0,0
12331051,以太坊技术详解与实战,"[{""出版社：\n                    "":""机械工业出版社""},{""ISBN：9787111595113"":[]},""版次：1"",""商品编码：12331051"",""品牌："",""包装：平装"",""开本：16开"",""出版时间：2018-04-01"",""用纸：胶版纸""]",图书,57.8,5,1,0,20,0,0,0
27422675709,正版 以太坊技术详解与实战 计算机 网络 数据库 数据仓库与数据挖掘 计算机与互联网 大,"[{""店铺： "":""书虫图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111595113"",""商品编码：27422675709"",""包装：平装-胶订"",""开本：16"",""出版时间：2018-04-01""]",图书,47.6,5,1,0,0,0,0,0
1077636188,管理前沿 珍藏版  美德鲁克闾佳译 管理 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111280644"",""商品编码：1077636188"",""开本：16开"",""出版时间：2009-09-01""]",图书,30.7,5,1,0,1,0,0,0
10421106592,"东山再起 (美)克里萨富利,闾佳","[{""店铺： "":""社科教育图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111493594"",""版次：1"",""商品编码：10421106592"",""包装：平装"",""出版时间：2015-03-01""]",图书,26.1,5,1,0,0,0,0,0
25599240425,"一本书学会视觉营销 [美]沃尔特,闾佳","[{""店铺： "":""盛德伟业图书专营店""},{""出版社：\n                    "":[""中国人民大学出版社""]},""ISBN：9787300210124"",""商品编码：25599240425"",""包装：平装"",""出版时间：2015-09-01""]",图书,38.4,5,1,0,0,0,0,0
14462480668,"德鲁克管理经典 人与绩效：德鲁克管理精华 (美)德鲁克 ,闾佳 9787111485667","[{""店铺： "":""朝远文化图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111485667"",""商品编码：14462480668"",""包装：平装"",""出版时间：2015-01-01""]",图书,44.3,5,1,0,0,0,0,0
26763111990,"正版成就是要成功：为成功做准备9787111349976(美)坎菲尔,(美)斯韦茨,闾佳","[{""店铺： "":""玄岩璞图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111349976"",""商品编码：26763111990"",""包装：平装"",""出版时间：2011-07-01""]",图书,11.7,5,1,0,0,0,0,0
25686498425,"一本书学会视觉营销 [美]沃尔特,闾佳 9787300210124","[{""店铺： "":""智博天恒图书专营店""},{""出版社：\n                    "":[""中国人民大学出版社""]},""ISBN：9787300210124"",""商品编码：25686498425"",""包装：平装"",""出版时间：2015-09-01""]",图书,37.6,5,1,0,0,0,0,0
27231099515,"二手百核心层9787111181439(美)克莱纳(Kleiner,A.) ,闾佳","[{""店铺： "":""玄岩璞图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111181439"",""商品编码：27231099515"",""包装：平装"",""出版时间：2006-03-01""]",图书,19.1,5,1,0,0,0,0,0
27109668364,"论浑人 (美)萨顿 ,闾佳 9787300094267 中国人民大学出版社","[{""店铺： "":""朝远文化图书专营店""},{""出版社：\n                    "":[""中国人民大学出版社""]},""ISBN：9787300094267"",""商品编码：27109668364"",""包装：平装"",""出版时间：2008-07-01""]",图书,22.4,5,1,0,0,0,0,0
26860756936,"《行动型领导》 (美)涂古德 ,闾佳,奚卫华， 机械工业出版社","[{""店铺： "":""北京知画图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111192015"",""商品编码：26860756936"",""包装：平装"",""出版时间：2006-06-01""]",图书,111,5,1,0,0,0,0,0
13856218851,正版 魔鬼聊天术 阮琦著,"[{""店铺： "":""南京爱读图书专营店""},{""出版社：\n                    "":[""北京联合出版公司""]},""ISBN：9787559602572"",""商品编码：13856218851""]",图书,26,5,1,0,0,0,0,0
11858239,魔鬼搭讪学：这样追女孩真的很容易（全新修订升级版）,"[{""出版社：\n                    "":""长江文艺出版社""},{""ISBN：9787535469663"":[]},""版次：1"",""商品编码：11858239"",""包装：平装"",""开本：16开"",""出版时间：2016-01-01"",""用纸：轻型纸"",""页数：259""]",图书,27,5,0.983,0.008,2100,20,10,10
22464507576,魔鬼搭讪学：这样追女孩真的很容易(全新修订升级版) 9787535469663,"[{""店铺： "":""碧波轻澜图书专营店""},{""出版社：\n                    "":[""长江文艺出版社""]},""ISBN：9787535469663"",""商品编码：22464507576"",""包装：平装"",""出版时间：2016-01-01""]",图书,19.2,5,1,0,0,0,0,0
27122658127,"一本书学会视觉营销 [美]沃尔特,闾佳","[{""店铺： "":""品读天下出版物专营店""},{""出版社：\n                    "":[""中国人民大学出版社""]},""ISBN：9787300210124"",""商品编码：27122658127"",""包装：平装"",""出版时间：2015-09-01""]",图书,37.8,5,1,0,0,0,0,0
24925170166,魔鬼搭讪学：这样追女孩真的很容易(全新修订升级版) 阮琦 长江文艺出版社 97875354,"[{""店铺： "":""西安世图出版图书专营店""},{""出版社：\n                    "":[""长江文艺出版社""]},""ISBN：9787535469663"",""商品编码：24925170166"",""包装：平装"",""出版时间：2016-01-01""]",图书,22.7,5,1,0,0,0,0,0
26720234084,正版奕魔鬼搭讪学：这样追女孩真的很容易(全新修订升级版)9787535469663阮琦,"[{""店铺： "":""玄岩璞图书专营店""},{""出版社：\n                    "":[""长江文艺出版社""]},""ISBN：9787535469663"",""商品编码：26720234084"",""包装：平装"",""出版时间：2016-01-01""]",图书,17,5,1,0,0,0,0,0
11660916,茅盾文学奖获奖作品全集：尘埃落定（精装本）,"[{""出版社：\n                    "":""人民文学出版社""},{""ISBN：9787020106608"":[]},""版次：1"",""商品编码：11660916"",""包装：精装"",""开本：32开"",""出版时间：1998-03-01"",""用纸：胶版纸"",""页数：382"",""字数：297000"",""正文语种：中文""]",图书,29.7,5,0.993,0,1100,9,1,6
